1.356583309173583984e+01
1.428038215637207031e+01
1.360281467437744141e+01
1.214472961425781250e+01
1.161996650695800781e+01
9.864218711853027344e+00
9.700312614440917969e+00
8.363935470581054688e+00
9.236884117126464844e+00
8.978324890136718750e+00
7.894349098205566406e+00
7.304365158081054688e+00
7.610394001007080078e+00
7.612576961517333984e+00
